"This file contains political files uploaded by WPVI-TV during the years 2014 as of 2014-11-19 23:16:55.019030. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is ABC, INC.. FCC records give the rfChannel as 6, virtualChannel as 6 and network affiiliate as ABC."
order_number,revision,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
40186,1,MCCORD FOR GOVERNOR,03/31/14,04/06/14,"McCord for Governor, LLC",03/28/14,04/01/14,AKP&D Message & Media LLC,Adults 35+,60,"$79,250.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2040186%20Rev%201%20%2813964462372965%29.pdf,2014-04-02 09:43:00,WPVI-TV,177.30 Kb,13964462372965,pdfs/13964462372965.pdf,txts/13964462372965.txt,no,ReportBuilder,,no,,181557 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Apr  1 14:41:24 2014,5
41143,,MCCORD FOR GOVERNOR,04/07/14,04/13/14,"McCord for Governor, LLC",04/03/14,04/03/14,AKP&D Message & Media LLC,Adults 35+,63,"$83,625.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2041143%20Rev%200%20%2813966439460966%29.pdf,2014-04-04 16:39:00,WPVI-TV,178.49 Kb,13966439460966,pdfs/13966439460966.pdf,txts/13966439460966.txt,no,ReportBuilder,,no,,182774 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Apr  3 15:53:14 2014,5
41143,1,MCCORD FOR GOVERNOR,04/07/14,04/13/14,"McCord for Governor, LLC",04/03/14,04/04/14,AKP&D Message & Media LLC,Adults 35+,65,"$94,275.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2041143%20Rev%201%20%2813966439533113%29.pdf,2014-04-04 16:39:00,WPVI-TV,178.82 Kb,13966439533113,pdfs/13966439533113.pdf,txts/13966439533113.txt,no,ReportBuilder,,no,,183116 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr  4 12:02:26 2014,5
41808,,MCCORD FOR GOVERNOR,04/14/14,04/20/14,"McCord for Governor, LLC",04/10/14,04/10/14,AKP&D Message & Media LLC,Adults 35+,57,"$93,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2041808%20Rev%200%20%2813972531351005%29.pdf,2014-04-11 17:52:00,WPVI-TV,177.03 Kb,13972531351005,pdfs/13972531351005.pdf,txts/13972531351005.txt,no,ReportBuilder,,no,,181280 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Apr 10 16:50:05 2014,5
41808,1,MCCORD FOR GOVERNOR,04/14/14,04/20/14,"McCord for Governor, LLC",04/10/14,04/10/14,AKP&D Message & Media LLC,Adults 35+,57,"$93,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2041808%20Rev%201%20%2813972531933113%29.pdf,2014-04-11 17:53:00,WPVI-TV,177.04 Kb,13972531933113,pdfs/13972531933113.pdf,txts/13972531933113.txt,no,ReportBuilder,,no,,181285 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Apr 10 16:58:00 2014,5
42508,,MCCORD FOR GOVERNOR,04/21/14,04/27/14,"McCord for Governor, LLC",04/17/14,04/17/14,AKP&D Message & Media LLC,Adults 35+,52,"$95,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2042508%20Rev%200%20%2813978368231885%29.pdf,2014-04-18 12:00:00,WPVI-TV,178.53 Kb,13978368231885,pdfs/13978368231885.pdf,txts/13978368231885.txt,no,ReportBuilder,,no,,182810 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 18 11:04:38 2014,5
42508,1,MCCORD FOR GOVERNOR,04/21/14,04/27/14,"McCord for Governor, LLC",04/17/14,04/17/14,AKP&D Message & Media LLC,Adults 35+,52,"$95,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2042508%20Rev%201%20%2813978368148184%29.pdf,2014-04-18 12:00:00,WPVI-TV,178.55 Kb,13978368148184,pdfs/13978368148184.pdf,txts/13978368148184.txt,no,ReportBuilder,,no,,182835 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 18 10:54:35 2014,5
43268,1,MCCORD FOR GOVERNOR,04/28/14,05/04/14,"McCord for Governor, LLC",04/24/14,04/25/14,AKP&D Message & Media LLC,Adults 35+,45,"$70,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2043268%20Rev%201%20%2813984368829756%29.pdf,2014-04-25 10:41:00,WPVI-TV,153.21 Kb,13984368829756,pdfs/13984368829756.pdf,txts/13984368829756.txt,no,ReportBuilder,,no,,156892 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 25 09:48:46 2014,4
43268,2,MCCORD FOR GOVERNOR,04/28/14,05/04/14,"McCord for Governor, LLC",04/24/14,05/01/14,AKP&D Message & Media LLC,Adults 35+,88,"$126,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2043268%20Rev%202%20%2813993024300746%29.pdf,2014-05-05 11:07:00,WPVI-TV,207.28 Kb,13993024300746,pdfs/13993024300746.pdf,txts/13993024300746.txt,no,ReportBuilder,,no,,212252 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May  1 15:22:01 2014,6
43268,3,MCCORD FOR GOVERNOR,04/28/14,05/04/14,"McCord for Governor, LLC",04/24/14,05/02/14,AKP&D Message & Media LLC,Adults 35+,87,"$124,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2043268%20Rev%203%20%2813993024222261%29.pdf,2014-05-05 11:07:00,WPVI-TV,207.27 Kb,13993024222261,pdfs/13993024222261.pdf,txts/13993024222261.txt,no,ReportBuilder,,no,,212245 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  2 10:48:34 2014,6
43268,4,MCCORD FOR GOVERNOR,04/28/14,05/04/14,"McCord for Governor, LLC",04/24/14,05/07/14,AKP&D Message & Media LLC,Adults 35+,86,"$122,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2043268%20Rev%204%20%2814014656019842%29.pdf,2014-05-30 12:00:00,WPVI-TV,208.22 Kb,14014656019842,pdfs/14014656019842.pdf,txts/14014656019842.txt,no,ReportBuilder,,no,,213220 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May  8 09:36:49 2014,6
44094,,MCCORD FOR GOVERNOR,05/05/14,05/11/14,"McCord for Governor, LLC",05/02/14,05/02/14,AKP&D Message & Media LLC,Adults 35+,49,"$72,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2044094%20Rev%200%20%2813993024147144%29.pdf,2014-05-05 11:06:00,WPVI-TV,176.62 Kb,13993024147144,pdfs/13993024147144.pdf,txts/13993024147144.txt,no,ReportBuilder,,no,,180855 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:41:46 2014,5
44646,,MCCORD FOR GOVERNOR,05/12/14,05/20/14,"McCord for Governor, LLC",05/09/14,05/09/14,AKP&D Message & Media LLC,Adults 35+,41,"$79,125.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2044646%20Rev%200%20%2814000145462119%29.pdf,2014-05-13 16:55:00,WPVI-TV,177.01 Kb,14000145462119,pdfs/14000145462119.pdf,txts/14000145462119.txt,no,ReportBuilder,,no,,181256 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 12 09:49:47 2014,5
44646,1,MCCORD FOR GOVERNOR,05/12/14,05/20/14,"McCord for Governor, LLC",05/09/14,05/13/14,AKP&D Message & Media LLC,Adults 35+,30,"$58,065.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2044646%20Rev%201%20%2814001011221738%29.pdf,2014-05-14 16:58:00,WPVI-TV,153.21 Kb,14001011221738,pdfs/14001011221738.pdf,txts/14001011221738.txt,no,ReportBuilder,,no,,156883 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May 14 11:58:52 2014,4
44646,2,MCCORD FOR GOVERNOR,05/12/14,05/20/14,"McCord for Governor, LLC",05/09/14,05/16/14,AKP&D Message & Media LLC,Adults 35+,32,"$59,565.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Rob%20McCord%20for%20Governor/Rob%20McCord%2044646%20Rev%202%20%2814005300477576%29.pdf,2014-05-19 16:07:00,WPVI-TV,153.81 Kb,14005300477576,pdfs/14005300477576.pdf,txts/14005300477576.txt,no,ReportBuilder,,no,,157497 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 19 11:52:58 2014,4
43191,,TOM CORBETT FOR GOVERNOR,04/24/14,04/29/14,"Corbett for Governor, Tom (TCFG)",04/23/14,04/23/14,"Brabender-Cox Direct, Inc.",Adults 35+,50,"$68,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2043191%20Rev%200%20%2813983441856825%29.pdf,2014-04-24 08:56:00,WPVI-TV,180.02 Kb,13983441856825,pdfs/13983441856825.pdf,txts/13983441856825.txt,no,ReportBuilder,,no,,184345 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Apr 23 16:49:34 2014,5
43191,1,TOM CORBETT FOR GOVERNOR,04/24/14,04/29/14,"Corbett for Governor, Tom (TCFG)",04/23/14,05/06/14,"Brabender-Cox Direct, Inc.",Adults 35+,50,"$67,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2043191%20Rev%201%20%2813994923339182%29.pdf,2014-05-07 15:52:00,WPVI-TV,180.06 Kb,13994923339182,pdfs/13994923339182.pdf,txts/13994923339182.txt,no,ReportBuilder,,no,,184380 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:28:51 2014,5
43570,,TOM CORBETT FOR GOVERNOR,04/30/14,05/06/14,"Corbett for Governor, Tom (TCFG)",04/28/14,04/28/14,"Brabender-Cox Direct, Inc.",Adults 35+,92,"$133,325.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2043570%20Rev%200%20%2813989785862038%29.pdf,2014-05-01 17:09:00,WPVI-TV,206.08 Kb,13989785862038,pdfs/13989785862038.pdf,txts/13989785862038.txt,no,ReportBuilder,,no,,211021 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr 28 16:42:28 2014,6
43570,1,TOM CORBETT FOR GOVERNOR,04/30/14,05/06/14,"Corbett for Governor, Tom (TCFG)",04/28/14,04/29/14,"Brabender-Cox Direct, Inc.",Adults 35+,92,"$133,325.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2043570%20Rev%201%20%2813994923144274%29.pdf,2014-05-07 15:51:00,WPVI-TV,208.30 Kb,13994923144274,pdfs/13994923144274.pdf,txts/13994923144274.txt,no,ReportBuilder,,no,,213301 bytes,no,1.3,,612 x 792.003 pts (letter),Wed May  7 14:39:18 2014,6
43570,2,TOM CORBETT FOR GOVERNOR,04/30/14,05/06/14,"Corbett for Governor, Tom (TCFG)",04/28/14,05/06/14,"Brabender-Cox Direct, Inc.",Adults 35+,92,"$132,625.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2043570%20Rev%202%20%2813994923241801%29.pdf,2014-05-07 15:52:00,WPVI-TV,206.07 Kb,13994923241801,pdfs/13994923241801.pdf,txts/13994923241801.txt,no,ReportBuilder,,no,,211017 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:29:12 2014,6
44245,,TOM CORBETT FOR GOVERNOR,05/07/14,05/13/14,"Corbett for Governor, Tom (TCFG)",05/06/14,05/06/14,"Brabender-Cox Direct, Inc.",Adults 35+,92,"$157,075.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2044245%20Rev%200%20%2813994923011978%29.pdf,2014-05-07 15:51:00,WPVI-TV,181.40 Kb,13994923011978,pdfs/13994923011978.pdf,txts/13994923011978.txt,no,ReportBuilder,,no,,185758 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:29:02 2014,5
44245,1,TOM CORBETT FOR GOVERNOR,05/07/14,05/13/14,"Corbett for Governor, Tom (TCFG)",05/06/14,05/08/14,"Brabender-Cox Direct, Inc.",Adults 35+,91,"$155,975.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2044245%20Rev%201%20%2813996616271991%29.pdf,2014-05-09 14:53:00,WPVI-TV,182.31 Kb,13996616271991,pdfs/13996616271991.pdf,txts/13996616271991.txt,no,ReportBuilder,,no,,186682 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  9 08:49:43 2014,5
44869,,TOM CORBETT FOR GOVERNOR,05/14/14,05/20/14,"Corbett for Governor, Tom (TCFG)",05/14/14,05/14/14,"Brabender-Cox Direct, Inc.",Adults 35+,56,"$114,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2044869%20Rev%200%20%2814001012234470%29.pdf,2014-05-14 17:00:00,WPVI-TV,154.57 Kb,14001012234470,pdfs/14001012234470.pdf,txts/14001012234470.txt,no,ReportBuilder,,no,,158278 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May 14 11:55:02 2014,4
44869,1,TOM CORBETT FOR GOVERNOR,05/14/14,05/20/14,"Corbett for Governor, Tom (TCFG)",05/13/14,05/16/14,"Brabender-Cox Direct, Inc.",Adults 35+,58,"$115,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2044869%20Rev%201%20%2814005301330293%29.pdf,2014-05-19 16:08:00,WPVI-TV,177.52 Kb,14005301330293,pdfs/14005301330293.pdf,txts/14005301330293.txt,no,ReportBuilder,,no,,181777 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 19 11:50:47 2014,5
51883,,TOM CORBETT FOR GOVERNOR,07/08/14,07/14/14,"Corbett for Governor, Tom (TCFG)",07/07/14,07/07/14,"Brabender-Cox Direct, Inc.",Adults 35+,48,"$117,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2051883%20Rev%200%20%2814049124480516%29.pdf,2014-07-09 09:27:00,WPVI-TV,153.28 Kb,14049124480516,pdfs/14049124480516.pdf,txts/14049124480516.txt,no,ReportBuilder,,no,,156961 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Jul  7 12:42:06 2014,4
51883,1,TOM CORBETT FOR GOVERNOR,07/08/14,07/14/14,"Corbett for Governor, Tom (TCFG)",07/07/14,07/07/14,"Brabender-Cox Direct, Inc.",Adults 35+,48,"$117,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2051883%20Rev%201%20%2814049124538198%29.pdf,2014-07-09 09:27:00,WPVI-TV,153.27 Kb,14049124538198,pdfs/14049124538198.pdf,txts/14049124538198.txt,no,ReportBuilder,,no,,156946 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Jul  7 13:21:26 2014,4
51883,2,TOM CORBETT FOR GOVERNOR,07/08/14,07/14/14,"Corbett for Governor, Tom (TCFG)",07/07/14,07/08/14,"Brabender-Cox Direct, Inc.",Adults 35+,48,"$117,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2051883%20Rev%202%20%2814049124600736%29.pdf,2014-07-09 09:27:00,WPVI-TV,178.38 Kb,14049124600736,pdfs/14049124600736.pdf,txts/14049124600736.txt,no,ReportBuilder,,no,,182666 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Jul  8 17:35:38 2014,5
52102,,TOM CORBETT FOR GOVERNOR,07/11/14,07/20/14,"Corbett for Governor, Tom (TCFG)",07/09/14,07/09/14,"Brabender-Cox Direct, Inc.",Adults 35+,73,"$134,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2052102%20Rev%200%20%2814049978022260%29.pdf,2014-07-10 09:10:00,WPVI-TV,177.19 Kb,14049978022260,pdfs/14049978022260.pdf,txts/14049978022260.txt,no,ReportBuilder,,no,,181438 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Jul  9 14:36:05 2014,5
52102,1,TOM CORBETT FOR GOVERNOR,07/11/14,07/20/14,"Corbett for Governor, Tom (TCFG)",07/09/14,07/17/14,"Brabender-Cox Direct, Inc.",Adults 35+,72,"$133,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2052102%20Rev%201%20%2814059621020418%29.pdf,2014-07-21 13:01:00,WPVI-TV,183.36 Kb,14059621020418,pdfs/14059621020418.pdf,txts/14059621020418.txt,no,ReportBuilder,,no,,187764 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jul 21 12:38:05 2014,5
53046,,TOM CORBETT FOR GOVERNOR,07/21/14,07/27/14,"Corbett for Governor, Tom (TCFG)",07/17/14,07/18/14,"Brabender-Cox Direct, Inc.",Adults 35+,62,"$109,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2053046%20%2814059621087047%29.pdf,2014-07-21 13:01:00,WPVI-TV,155.61 Kb,14059621087047,pdfs/14059621087047.pdf,txts/14059621087047.txt,no,ReportBuilder,,no,,159345 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jul 21 12:34:43 2014,4
54051,,TOM CORBETT FOR GOVERNOR,07/28/14,08/03/14,"Corbett for Governor, Tom (TCFG)",07/25/14,07/25/14,"Brabender-Cox Direct, Inc.",Adults 35+,49,"$83,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2054051%20Rev%200%20%2814063190532154%29.pdf,2014-07-25 16:10:00,WPVI-TV,154.37 Kb,14063190532154,pdfs/14063190532154.pdf,txts/14063190532154.txt,no,ReportBuilder,,no,,158070 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Jul 25 10:30:43 2014,4
54683,,TOM CORBETT FOR GOVERNOR,08/04/14,08/10/14,"Corbett for Governor, Tom (TCFG)",08/01/14,08/01/14,"Brabender-Cox Direct, Inc.",Adults 35+,49,"$90,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2054683%20Rev%200%20%2814071863463800%29.pdf,2014-08-04 17:05:00,WPVI-TV,152.22 Kb,14071863463800,pdfs/14071863463800.pdf,txts/14071863463800.txt,no,ReportBuilder,,no,,155877 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Aug  1 15:29:25 2014,4
55172,,TOM CORBETT FOR GOVERNOR,08/11/14,08/17/14,"Corbett for Governor, Tom (TCFG)",08/07/14,08/07/14,"Brabender-Cox Direct, Inc.",Adults 35+,48,"$90,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2055172%20Rev%200%20%2814075272057111%29.pdf,2014-08-08 15:46:00,WPVI-TV,151.95 Kb,14075272057111,pdfs/14075272057111.pdf,txts/14075272057111.txt,no,ReportBuilder,,no,,155594 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Aug  7 17:31:20 2014,4
56009,,TOM CORBETT FOR GOVERNOR,08/18/14,08/24/14,"Corbett for Governor, Tom (TCFG)",08/15/14,08/15/14,"Brabender-Cox Direct, Inc.",Adults 35+,46,"$90,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2056009%20Rev%200%20%2814084743363363%29.pdf,2014-08-19 14:52:00,WPVI-TV,151.98 Kb,14084743363363,pdfs/14084743363363.pdf,txts/14084743363363.txt,no,ReportBuilder,,no,,155632 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Aug 15 12:48:22 2014,4
57995,,TOM CORBETT FOR GOVERNOR,09/15/14,09/15/14,"Corbett for Governor, Tom (TCFG)",09/04/14,09/04/14,"Brabender-Cox Direct, Inc.",Adults 35+,1,"$15,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2057995%20Rev%200%20%2814105530012875%29.pdf,2014-09-12 16:16:00,WPVI-TV,125.69 Kb,14105530012875,pdfs/14105530012875.pdf,txts/14105530012875.txt,no,ReportBuilder,,no,,128708 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep 12 16:11:03 2014,3
57995,1,TOM CORBETT FOR GOVERNOR,09/15/14,09/15/14,"Corbett for Governor, Tom (TCFG)",09/04/14,09/09/14,"Brabender-Cox Direct, Inc.",Adults 35+,1,"$15,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2057995%20Rev%201%20%2814105529953991%29.pdf,2014-09-12 16:16:00,WPVI-TV,125.77 Kb,14105529953991,pdfs/14105529953991.pdf,txts/14105529953991.txt,no,ReportBuilder,,no,,128784 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep 12 16:11:30 2014,3
57995,2,TOM CORBETT FOR GOVERNOR,09/15/14,09/16/14,"Corbett for Governor, Tom (TCFG)",09/04/14,09/12/14,"Brabender-Cox Direct, Inc.",Adults 35+,12,"$39,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2057995%20Rev%202%20%2814105530305841%29.pdf,2014-09-12 16:17:00,WPVI-TV,148.94 Kb,14105530305841,pdfs/14105530305841.pdf,txts/14105530305841.txt,no,ReportBuilder,,no,,152512 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Sep 12 16:08:10 2014,4
58190,,TOM CORBETT FOR GOVERNOR,09/08/14,09/14/14,"Corbett for Governor, Tom (TCFG)",09/05/14,09/05/14,"Brabender-Cox Direct, Inc.",Adults 35+,70,"$97,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2058190%20Rev%200%20%2814101915200809%29.pdf,2014-09-08 11:52:00,WPVI-TV,176.44 Kb,14101915200809,pdfs/14101915200809.pdf,txts/14101915200809.txt,no,ReportBuilder,,no,,180678 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Sep  5 15:59:08 2014,5
58190,1,TOM CORBETT FOR GOVERNOR,09/08/14,09/15/14,"Corbett for Governor, Tom (TCFG)",09/05/14,09/05/14,"Brabender-Cox Direct, Inc.",Adults 35+,70,"$97,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2058190%20Rev%201%20%2814101915260427%29.pdf,2014-09-08 11:52:00,WPVI-TV,180.16 Kb,14101915260427,pdfs/14101915260427.pdf,txts/14101915260427.txt,no,ReportBuilder,,no,,184479 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Sep  5 16:15:26 2014,5
58190,2,TOM CORBETT FOR GOVERNOR,09/08/14,09/15/14,"Corbett for Governor, Tom (TCFG)",09/05/14,09/12/14,"Brabender-Cox Direct, Inc.",Adults 35+,69,"$97,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2058190%20Rev%202%20%2814107918021201%29.pdf,2014-09-15 10:36:00,WPVI-TV,182.95 Kb,14107918021201,pdfs/14107918021201.pdf,txts/14107918021201.txt,no,ReportBuilder,,no,,187345 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Sep 15 07:55:13 2014,5
59346,,TOM CORBETT FOR GOVERNOR,09/15/14,09/23/14,"Corbett for Governor, Tom (TCFG)",09/16/14,09/16/14,"Brabender-Cox Direct, Inc.",Adults 35+,35,"$70,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2059346%20Rev%200%20%2814108911899540%29.pdf,2014-09-16 14:13:00,WPVI-TV,154.09 Kb,14108911899540,pdfs/14108911899540.pdf,txts/14108911899540.txt,no,ReportBuilder,,no,,157792 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Sep 16 13:30:26 2014,4
60678,,TOM CORBETT FOR GOVERNOR,09/24/14,09/30/14,"Corbett for Governor, Tom (TCFG)",09/23/14,09/23/14,"Brabender-Cox Direct, Inc.",Adults 35+,26,"$50,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Tom%20Corbett%20for%20Governor/Tom%20Corbett%2060678%20Rev%200%20%2814115759779837%29.pdf,2014-09-24 12:26:00,WPVI-TV,150.86 Kb,14115759779837,pdfs/14115759779837.pdf,txts/14115759779837.txt,no,ReportBuilder,,no,,154476 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep 24 09:32:58 2014,4
